Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1764197200,2025-11-26T22:46:40Z,UBT795,"36.948883,-0.004598",35000,548,171
1764197203,2025-11-26T22:46:43Z,UBT795,"36.942879,-0.003344",35000,547,170
1764197205,2025-11-26T22:46:45Z,UBT795,"36.937637,-0.002162",35000,548,169
1764197207,2025-11-26T22:46:47Z,UBT795,"36.933151,-0.00111",35000,547,169
1764197209,2025-11-26T22:46:49Z,UBT795,"36.926445,0.000657",35000,548,167
1764197211,2025-11-26T22:46:51Z,UBT795,"36.922024,0.001851",35000,547,167
1764197214,2025-11-26T22:46:54Z,UBT795,"36.916576,0.003463",34975,546,166
1764197216,2025-11-26T22:46:56Z,UBT795,"36.911175,0.005195",34975,546,165
1764197218,2025-11-26T22:46:58Z,UBT795,"36.906052,0.006837",34975,546,165
1764197220,2025-11-26T22:47:00Z,UBT795,"36.899231,0.009292",34975,546,163
1764197222,2025-11-26T22:47:02Z,UBT795,"36.895386,0.010694",34975,546,163
1764197224,2025-11-26T22:47:04Z,UBT795,"36.889114,0.013149",34975,546,162
1764197227,2025-11-26T22:47:07Z,UBT795,"36.885479,0.014629",34975,545,162
1764197229,2025-11-26T22:47:09Z,UBT795,"36.879753,0.016957",34975,545,161
1764197231,2025-11-26T22:47:11Z,UBT795,"36.874695,0.018992",34975,545,161
1764197261,2025-11-26T22:47:41Z,UBT795,"36.801086,0.048294",34975,546,162
1764197294,2025-11-26T22:48:14Z,UBT795,"36.723312,0.079136",35000,542,162
1764197326,2025-11-26T22:48:46Z,UBT795,"36.646774,0.10952",35000,542,162
1764197357,2025-11-26T22:49:17Z,UBT795,"36.570553,0.139783",34975,541,162
1764197390,2025-11-26T22:49:50Z,UBT795,"36.49379,0.17023",34975,539,162
1764197421,2025-11-26T22:50:21Z,UBT795,"36.418793,0.199799",35000,544,162
1764197453,2025-11-26T22:50:53Z,UBT795,"36.344028,0.22931",35000,543,162
1764197484,2025-11-26T22:51:24Z,UBT795,"36.267311,0.259464",35000,543,162
1764197515,2025-11-26T22:51:55Z,UBT795,"36.194778,0.287933",34975,542,162
1764197546,2025-11-26T22:52:26Z,UBT795,"36.118626,0.317902",35000,540,162
1764197577,2025-11-26T22:52:57Z,UBT795,"36.046234,0.346303",35000,540,162
1764197610,2025-11-26T22:53:30Z,UBT795,"35.968449,0.376691",34975,540,162
1764197641,2025-11-26T22:54:01Z,UBT795,"35.893295,0.405865",34975,541,162
1764197672,2025-11-26T22:54:32Z,UBT795,"35.818829,0.434778",34975,542,162
1764197704,2025-11-26T22:55:04Z,UBT795,"35.744064,0.463763",34975,543,162
1764197735,2025-11-26T22:55:35Z,UBT795,"35.667488,0.493391",35000,541,162
1764197766,2025-11-26T22:56:06Z,UBT795,"35.593002,0.522201",34975,542,162
1764197798,2025-11-26T22:56:38Z,UBT795,"35.518433,0.551033",34975,544,162
1764197829,2025-11-26T22:57:09Z,UBT795,"35.444035,0.579646",34975,544,162
1764197862,2025-11-26T22:57:42Z,UBT795,"35.365131,0.609917",35000,543,162
1764197892,2025-11-26T22:58:12Z,UBT795,"35.289917,0.638809",35000,544,162
1764197923,2025-11-26T22:58:43Z,UBT795,"35.216354,0.667027",34975,543,162
1764197955,2025-11-26T22:59:15Z,UBT795,"35.140594,0.695894",35000,541,162
1764197986,2025-11-26T22:59:46Z,UBT795,"35.064926,0.724705",35000,541,162
1764198019,2025-11-26T23:00:19Z,UBT795,"34.986336,0.754738",35000,539,162
1764198051,2025-11-26T23:00:51Z,UBT795,"34.9151,0.781879",34975,538,162
1764198081,2025-11-26T23:01:21Z,UBT795,"34.839184,0.810585",34975,538,162
1764198113,2025-11-26T23:01:53Z,UBT795,"34.762802,0.839445",35000,537,162
1764198144,2025-11-26T23:02:24Z,UBT795,"34.688446,0.867519",34975,537,162
1764198175,2025-11-26T23:02:55Z,UBT795,"34.617687,0.894184",35000,536,162
1764198207,2025-11-26T23:03:27Z,UBT795,"34.539574,0.923538",35000,533,162
1764198239,2025-11-26T23:03:59Z,UBT795,"34.464615,0.951775",35000,530,162
1764198272,2025-11-26T23:04:32Z,UBT795,"34.388744,0.980072",34975,532,162
1764198314,2025-11-26T23:05:14Z,UBT795,"34.323849,1.004276",35000,10,162
1764201557,2025-11-26T23:59:17Z,UBT795,"27.103443,4.005203",35004,495,162
1764203861,2025-11-27T00:37:41Z,UBT795,"21.973686,5.808849",34984,509,158
1764207119,2025-11-27T01:31:59Z,UBT795,"14.893551,8.205119",36975,492,174
1764207151,2025-11-27T01:32:31Z,UBT795,"14.820789,8.211991",36975,492,174
1764207182,2025-11-27T01:33:02Z,UBT795,"14.749557,8.218768",36975,492,174
1764207215,2025-11-27T01:33:35Z,UBT795,"14.676059,8.225724",37000,492,174
1764207247,2025-11-27T01:34:07Z,UBT795,"14.603073,8.232595",37000,492,174
1764207278,2025-11-27T01:34:38Z,UBT795,"14.532351,8.239264",37000,492,174
1764207289,2025-11-27T01:34:49Z,UBT795,"14.516943,8.24071",37000,491,174
1764207346,2025-11-27T01:35:46Z,UBT795,"14.378078,8.253817",37000,491,174
1764207378,2025-11-27T01:36:18Z,UBT795,"14.304382,8.260772",36975,490,174
1764207409,2025-11-27T01:36:49Z,UBT795,"14.235628,8.267261",37000,491,174
1764207440,2025-11-27T01:37:20Z,UBT795,"14.165863,8.273842",37000,491,174
1764207471,2025-11-27T01:37:51Z,UBT795,"14.09532,8.280511",37000,490,174
1764207503,2025-11-27T01:38:23Z,UBT795,"14.020706,8.287527",37000,491,174
1764207536,2025-11-27T01:38:56Z,UBT795,"13.948307,8.294292",37000,491,174
1764207567,2025-11-27T01:39:27Z,UBT795,"13.876373,8.30107",36975,491,174
1764207599,2025-11-27T01:39:59Z,UBT795,"13.802902,8.307984",36975,491,174
1764207630,2025-11-27T01:40:30Z,UBT795,"13.733917,8.314425",37000,491,174
1764207661,2025-11-27T01:41:01Z,UBT795,"13.662058,8.321132",37000,490,174
1764207693,2025-11-27T01:41:33Z,UBT795,"13.590507,8.327829",36975,489,174
1764207725,2025-11-27T01:42:05Z,UBT795,"13.517606,8.334768",36975,490,174
1764207756,2025-11-27T01:42:36Z,UBT795,"13.44841,8.341085",36975,490,175
1764207788,2025-11-27T01:43:08Z,UBT795,"13.377297,8.346911",37000,491,175
1764207819,2025-11-27T01:43:39Z,UBT795,"13.303605,8.353079",37000,491,175
1764207851,2025-11-27T01:44:11Z,UBT795,"13.232025,8.35908",36975,490,175
1764207882,2025-11-27T01:44:42Z,UBT795,"13.161528,8.365028",36975,489,175
1764207915,2025-11-27T01:45:15Z,UBT795,"13.086502,8.371676",37000,491,174
1764207948,2025-11-27T01:45:48Z,UBT795,"13.012328,8.380014",36975,492,172
1764207979,2025-11-27T01:46:19Z,UBT795,"12.942034,8.38917",36975,492,172
1764208010,2025-11-27T01:46:50Z,UBT795,"12.871811,8.398432",37000,490,172
1764208041,2025-11-27T01:47:21Z,UBT795,"12.801544,8.407619",37000,488,172
1764208072,2025-11-27T01:47:52Z,UBT795,"12.732456,8.416443",37000,488,172
1764208104,2025-11-27T01:48:24Z,UBT795,"12.660393,8.425598",37000,489,172
1764208136,2025-11-27T01:48:56Z,UBT795,"12.58847,8.434657",37000,491,172
1764208168,2025-11-27T01:49:28Z,UBT795,"12.515383,8.44386",36975,492,172
1764208200,2025-11-27T01:50:00Z,UBT795,"12.442383,8.453032",36975,493,172
1764208231,2025-11-27T01:50:31Z,UBT795,"12.370972,8.462172",36975,493,172
1764208264,2025-11-27T01:51:04Z,UBT795,"12.296541,8.471567",36975,493,172
1764208295,2025-11-27T01:51:35Z,UBT795,"12.226433,8.480433",36975,493,172
1764208326,2025-11-27T01:52:06Z,UBT795,"12.155068,8.489492",36975,492,172
1764208359,2025-11-27T01:52:39Z,UBT795,"12.081702,8.498792",36975,490,172
1764208391,2025-11-27T01:53:11Z,UBT795,"12.008698,8.508059",37000,490,172
1764208422,2025-11-27T01:53:42Z,UBT795,"11.939484,8.516772",36975,490,172
1764208455,2025-11-27T01:54:15Z,UBT795,"11.86528,8.526148",36975,490,172
1764208488,2025-11-27T01:54:48Z,UBT795,"11.789913,8.53575",37000,491,172
1764208519,2025-11-27T01:55:19Z,UBT795,"11.718109,8.544759",37000,491,172
1764208550,2025-11-27T01:55:50Z,UBT795,"11.648804,8.553473",37000,490,172
1764208581,2025-11-27T01:56:21Z,UBT795,"11.580055,8.562204",37000,488,172
1764208612,2025-11-27T01:56:52Z,UBT795,"11.508728,8.571183",37000,488,172
1764208643,2025-11-27T01:57:23Z,UBT795,"11.438461,8.580038",36975,488,173
1764208676,2025-11-27T01:57:56Z,UBT795,"11.366821,8.589036",37000,488,172
1764208706,2025-11-27T01:58:26Z,UBT795,"11.298088,8.597717",36975,488,172
1764208738,2025-11-27T01:58:58Z,UBT795,"11.224629,8.606921",37000,488,172
1764208769,2025-11-27T01:59:29Z,UBT795,"11.154602,8.615744",36975,488,172
1764208802,2025-11-27T02:00:02Z,UBT795,"11.081853,8.624894",37000,488,172
1764208833,2025-11-27T02:00:33Z,UBT795,"11.010818,8.633786",36975,489,172
1764208864,2025-11-27T02:01:04Z,UBT795,"10.940242,8.642674",37000,489,172
1764208897,2025-11-27T02:01:37Z,UBT795,"10.868039,8.651685",37000,489,172
1764208928,2025-11-27T02:02:08Z,UBT795,"10.797606,8.660551",37000,490,172
1764208960,2025-11-27T02:02:40Z,UBT795,"10.723663,8.669776",36975,490,172
1764208991,2025-11-27T02:03:11Z,UBT795,"10.654541,8.678489",37000,489,172
1764209023,2025-11-27T02:03:43Z,UBT795,"10.582441,8.687584",37000,491,172
1764209055,2025-11-27T02:04:15Z,UBT795,"10.509959,8.696594",37000,491,172
1764209086,2025-11-27T02:04:46Z,UBT795,"10.439385,8.705434",36975,490,172
1764209119,2025-11-27T02:05:19Z,UBT795,"10.364456,8.714811",37000,491,172
1764209150,2025-11-27T02:05:50Z,UBT795,"10.294981,8.723523",36975,490,172
1764209183,2025-11-27T02:06:23Z,UBT795,"10.220215,8.732874",36975,489,172
1764209214,2025-11-27T02:06:54Z,UBT795,"10.150635,8.741532",36975,489,172
1764209246,2025-11-27T02:07:26Z,UBT795,"10.076883,8.750705",37000,489,172
1764209277,2025-11-27T02:07:57Z,UBT795,"10.007102,8.759371",36975,487,172
1764209310,2025-11-27T02:08:30Z,UBT795,"9.933969,8.768511",37000,486,172
1764209342,2025-11-27T02:09:02Z,UBT795,"9.863349,8.777319",36975,484,172
1764209374,2025-11-27T02:09:34Z,UBT795,"9.792869,8.786126",37000,483,172
1764209406,2025-11-27T02:10:06Z,UBT795,"9.720666,8.795124",37000,483,172
1764209438,2025-11-27T02:10:38Z,UBT795,"9.649394,8.804027",37000,483,172
1764209468,2025-11-27T02:11:08Z,UBT795,"9.581863,8.812431",36975,484,172
1764209500,2025-11-27T02:11:40Z,UBT795,"9.511087,8.821264",37000,484,172
1764209531,2025-11-27T02:12:11Z,UBT795,"9.442108,8.829796",37000,484,172
1764209564,2025-11-27T02:12:44Z,UBT795,"9.367288,8.839117",36975,484,172
1764209596,2025-11-27T02:13:16Z,UBT795,"9.296768,8.847904",37000,486,172
1764209626,2025-11-27T02:13:46Z,UBT795,"9.228655,8.856354",37000,488,172
1764209657,2025-11-27T02:14:17Z,UBT795,"9.15878,8.86502",37000,489,172
1764209689,2025-11-27T02:14:49Z,UBT795,"9.086014,8.874021",37000,488,172
1764209720,2025-11-27T02:15:20Z,UBT795,"9.016296,8.882632",36975,487,172
1764209753,2025-11-27T02:15:53Z,UBT795,"8.943329,8.89171",37000,488,173
1764209785,2025-11-27T02:16:25Z,UBT795,"8.870728,8.900742",37000,489,172
1764209817,2025-11-27T02:16:57Z,UBT795,"8.797577,8.909819",36975,490,172
1764209850,2025-11-27T02:17:30Z,UBT795,"8.724197,8.91885",37000,491,172
1764209881,2025-11-27T02:18:01Z,UBT795,"8.652603,8.927695",36975,491,172
1764209913,2025-11-27T02:18:33Z,UBT795,"8.582743,8.936383",37000,490,172
1764209945,2025-11-27T02:19:05Z,UBT795,"8.508632,8.945523",37000,490,172
1764209976,2025-11-27T02:19:36Z,UBT795,"8.437912,8.95423",37000,490,172
1764210007,2025-11-27T02:20:07Z,UBT795,"8.367279,8.962935",36975,491,172
1764210039,2025-11-27T02:20:39Z,UBT795,"8.296633,8.97171",36975,493,172
1764210071,2025-11-27T02:21:11Z,UBT795,"8.223406,8.980707",37000,493,172
1764210101,2025-11-27T02:21:41Z,UBT795,"8.154323,8.989326",37000,492,172
1764210132,2025-11-27T02:22:12Z,UBT795,"8.084122,8.997945",36975,490,173
1764210165,2025-11-27T02:22:45Z,UBT795,"8.009964,9.007084",37000,490,173
1764210195,2025-11-27T02:23:15Z,UBT795,"7.941925,9.015492",36975,490,172
1764210226,2025-11-27T02:23:46Z,UBT795,"7.871338,9.024151",36975,490,172
1764210258,2025-11-27T02:24:18Z,UBT795,"7.798965,9.033135",37000,490,172
1764210291,2025-11-27T02:24:51Z,UBT795,"7.725266,9.042167",36975,489,173
1764210322,2025-11-27T02:25:22Z,UBT795,"7.654165,9.050935",37000,490,172
1764210355,2025-11-27T02:25:55Z,UBT795,"7.581404,9.059885",37000,490,172
1764210387,2025-11-27T02:26:27Z,UBT795,"7.51004,9.068645",36975,489,172
1764210419,2025-11-27T02:26:59Z,UBT795,"7.437561,9.077593",37000,489,173
1764210451,2025-11-27T02:27:31Z,UBT795,"7.365372,9.086485",37000,489,172
1764210482,2025-11-27T02:28:02Z,UBT795,"7.294177,9.095212",37000,490,172
1764210513,2025-11-27T02:28:33Z,UBT795,"7.222719,9.10402",36975,490,172
1764210546,2025-11-27T02:29:06Z,UBT795,"7.148608,9.113159",37000,489,173
1764210579,2025-11-27T02:29:39Z,UBT795,"7.075661,9.122109",36975,487,172
1764210611,2025-11-27T02:30:11Z,UBT795,"7.003319,9.131012",36975,487,173
1764210641,2025-11-27T02:30:41Z,UBT795,"6.93512,9.139346",36975,485,173
1764210672,2025-11-27T02:31:12Z,UBT795,"6.866959,9.147747",36975,483,173
1764210703,2025-11-27T02:31:43Z,UBT795,"6.797516,9.157896",37000,484,170
1764210735,2025-11-27T02:32:15Z,UBT795,"6.728055,9.171169",37000,488,168
1764210766,2025-11-27T02:32:46Z,UBT795,"6.656799,9.185827",36975,487,168
1764210798,2025-11-27T02:33:18Z,UBT795,"6.588043,9.200072",37000,487,168
1764210830,2025-11-27T02:33:50Z,UBT795,"6.516289,9.214925",37000,484,168
1764210862,2025-11-27T02:34:22Z,UBT795,"6.444692,9.229605",37000,482,168
1764210893,2025-11-27T02:34:53Z,UBT795,"6.377517,9.243432",36975,483,168
1764210926,2025-11-27T02:35:26Z,UBT795,"6.306519,9.257983",37000,483,168
1764210956,2025-11-27T02:35:56Z,UBT795,"6.238605,9.272035",36975,483,168
1764210989,2025-11-27T02:36:29Z,UBT795,"6.166961,9.286999",37000,484,167
1764211021,2025-11-27T02:37:01Z,UBT795,"6.096405,9.30272",36975,485,167
1764211053,2025-11-27T02:37:33Z,UBT795,"6.026606,9.318442",36975,486,167
1764211084,2025-11-27T02:38:04Z,UBT795,"5.956405,9.334259",37000,487,167
1764211116,2025-11-27T02:38:36Z,UBT795,"5.886383,9.350063",37000,486,167
1764211148,2025-11-27T02:39:08Z,UBT795,"5.816935,9.365561",36975,486,167
1764211178,2025-11-27T02:39:38Z,UBT795,"5.749481,9.380619",36975,486,167
1764211211,2025-11-27T02:40:11Z,UBT795,"5.678023,9.396626",36975,486,167
1764211243,2025-11-27T02:40:43Z,UBT795,"5.606844,9.412537",37000,488,167
1764211275,2025-11-27T02:41:15Z,UBT795,"5.537064,9.428132",36975,488,167
1764211305,2025-11-27T02:41:45Z,UBT795,"5.468165,9.443554",36975,488,167
1764211338,2025-11-27T02:42:18Z,UBT795,"5.396801,9.459465",37000,488,167
1764211370,2025-11-27T02:42:50Z,UBT795,"5.32511,9.475566",36975,488,167
1764211400,2025-11-27T02:43:20Z,UBT795,"5.258913,9.490388",37000,486,167
1764211432,2025-11-27T02:43:52Z,UBT795,"5.18811,9.506247",37000,487,167
1764211464,2025-11-27T02:44:24Z,UBT795,"5.118512,9.521784",36975,487,167
1764211496,2025-11-27T02:44:56Z,UBT795,"5.047566,9.537648",36975,485,167
1764211527,2025-11-27T02:45:27Z,UBT795,"4.979599,9.552845",37000,484,167
1764211558,2025-11-27T02:45:58Z,UBT795,"4.910982,9.568239",37000,482,167
1764211590,2025-11-27T02:46:30Z,UBT795,"4.842636,9.58343",37000,482,167
1764211622,2025-11-27T02:47:02Z,UBT795,"4.771957,9.599211",37000,481,167
1764211653,2025-11-27T02:47:33Z,UBT795,"4.703018,9.614573",37000,480,167
1764211685,2025-11-27T02:48:05Z,UBT795,"4.634674,9.629796",37000,480,167
1764211716,2025-11-27T02:48:36Z,UBT795,"4.565918,9.645112",37000,480,167
1764211749,2025-11-27T02:49:09Z,UBT795,"4.495922,9.660818",36975,481,167
1764211780,2025-11-27T02:49:40Z,UBT795,"4.427216,9.676115",36975,480,167
1764211812,2025-11-27T02:50:12Z,UBT795,"4.356359,9.691978",37000,480,167
1764211845,2025-11-27T02:50:45Z,UBT795,"4.28667,9.707558",37000,480,167
1764211877,2025-11-27T02:51:17Z,UBT795,"4.2147,9.723563",37000,481,167
1764211909,2025-11-27T02:51:49Z,UBT795,"4.146035,9.738859",37000,482,167
1764211941,2025-11-27T02:52:21Z,UBT795,"4.07634,9.754323",37000,481,167
1764211972,2025-11-27T02:52:52Z,UBT795,"4.007263,9.769782",37000,480,167
1764212004,2025-11-27T02:53:24Z,UBT795,"3.939926,9.784768",36975,480,167
1764212035,2025-11-27T02:53:55Z,UBT795,"3.869659,9.800317",36975,481,167
1764212066,2025-11-27T02:54:26Z,UBT795,"3.802917,9.81526",37000,480,167
1764212098,2025-11-27T02:54:58Z,UBT795,"3.733429,9.830762",37000,483,167
1764212129,2025-11-27T02:55:29Z,UBT795,"3.664673,9.846078",37000,483,167
1764212168,2025-11-27T02:56:08Z,UBT795,"3.582321,9.864419",37000,481,167
1764212199,2025-11-27T02:56:39Z,UBT795,"3.511963,9.879968",37000,477,167
1764212233,2025-11-27T02:57:13Z,UBT795,"3.45488,9.892862",37000,477,167
1764212265,2025-11-27T02:57:45Z,UBT795,"3.403062,9.904411",37000,20,167
1764212296,2025-11-27T02:58:16Z,UBT795,"3.302811,9.926566",37000,480,167
1764212329,2025-11-27T02:58:49Z,UBT795,"3.233276,9.942068",37000,483,167
1764212361,2025-11-27T02:59:21Z,UBT795,"3.159393,9.958408",37000,486,167
1764212393,2025-11-27T02:59:53Z,UBT795,"3.091208,9.973597",36975,486,167
1764212444,2025-11-27T03:00:44Z,UBT795,"3.006866,9.992392",37000,190,167
1764212476,2025-11-27T03:01:16Z,UBT795,"2.905139,10.014937",37000,489,167
1764212507,2025-11-27T03:01:47Z,UBT795,"2.836474,10.030423",36975,488,167
1764212543,2025-11-27T03:02:23Z,UBT795,"2.758942,10.047695",36975,486,167
1764212576,2025-11-27T03:02:56Z,UBT795,"2.686615,10.063663",37000,486,167
1764212606,2025-11-27T03:03:26Z,UBT795,"2.618424,10.07863",37000,486,167
1764212637,2025-11-27T03:03:57Z,UBT795,"2.54934,10.093973",37000,485,167
1764212669,2025-11-27T03:04:29Z,UBT795,"2.479791,10.109506",37000,485,167
1764212701,2025-11-27T03:05:01Z,UBT795,"2.411033,10.124754",37000,486,167
1764212733,2025-11-27T03:05:33Z,UBT795,"2.338394,10.14094",36975,487,167
1764212764,2025-11-27T03:06:04Z,UBT795,"2.271057,10.15593",36975,488,167
1764212796,2025-11-27T03:06:36Z,UBT795,"2.200245,10.171682",37000,489,167
1764212828,2025-11-27T03:07:08Z,UBT795,"2.127344,10.187878",36975,490,167
1764212860,2025-11-27T03:07:40Z,UBT795,"2.057236,10.203413",37000,490,167
1764212893,2025-11-27T03:08:13Z,UBT795,"1.984149,10.219605",37425,488,167
1764212925,2025-11-27T03:08:45Z,UBT795,"1.912903,10.235394",37925,484,167
1764212958,2025-11-27T03:09:18Z,UBT795,"1.840622,10.251408",38375,481,167
1764212991,2025-11-27T03:09:51Z,UBT795,"1.769078,10.267718",38775,479,166
1764213022,2025-11-27T03:10:22Z,UBT795,"1.70224,10.283995",39000,479,166
1764213054,2025-11-27T03:10:54Z,UBT795,"1.632111,10.301126",38975,480,166
1764213085,2025-11-27T03:11:25Z,UBT795,"1.565459,10.317393",38975,481,166
1764213118,2025-11-27T03:11:58Z,UBT795,"1.493582,10.334867",38975,482,166
1764213150,2025-11-27T03:12:30Z,UBT795,"1.423141,10.352054",38975,483,166
1764213183,2025-11-27T03:13:03Z,UBT795,"1.351505,10.369342",39000,485,166
1764213215,2025-11-27T03:13:35Z,UBT795,"1.280548,10.386549",38975,487,166
1764213246,2025-11-27T03:14:06Z,UBT795,"1.212407,10.403058",39000,490,166
1764213278,2025-11-27T03:14:38Z,UBT795,"1.142113,10.420106",38975,489,166
1764213309,2025-11-27T03:15:09Z,UBT795,"1.073681,10.436822",39000,489,166
1764213340,2025-11-27T03:15:40Z,UBT795,"1.00483,10.453586",38975,487,166
1764213372,2025-11-27T03:16:12Z,UBT795,"0.934862,10.470491",39000,487,166
1764213403,2025-11-27T03:16:43Z,UBT795,"0.86671,10.487066",38975,487,166
1764213435,2025-11-27T03:17:15Z,UBT795,"0.796462,10.504019",38975,485,166
1764213467,2025-11-27T03:17:47Z,UBT795,"0.726913,10.520972",38975,485,166
1764213499,2025-11-27T03:18:19Z,UBT795,"0.654711,10.538399",39000,488,166
1764213531,2025-11-27T03:18:51Z,UBT795,"0.585251,10.555441",38975,490,166
1764213563,2025-11-27T03:19:23Z,UBT795,"0.51503,10.572433",39000,490,166
1764213595,2025-11-27T03:19:55Z,UBT795,"0.444855,10.589424",38975,493,166
1764213625,2025-11-27T03:20:25Z,UBT795,"0.37698,10.605927",39000,493,166
1764213658,2025-11-27T03:20:58Z,UBT795,"0.302902,10.623919",38975,493,166
1764213691,2025-11-27T03:21:31Z,UBT795,"0.231766,10.64119",39000,493,166
1764213723,2025-11-27T03:22:03Z,UBT795,"0.159805,10.65874",38975,492,166
1764213754,2025-11-27T03:22:34Z,UBT795,"0.091141,10.675452",39000,491,166
1764213785,2025-11-27T03:23:05Z,UBT795,"0.022018,10.692164",39000,491,166
1764213817,2025-11-27T03:23:37Z,UBT795,"-0.049805,10.709668",38975,492,166
1764213848,2025-11-27T03:24:08Z,UBT795,"-0.118429,10.72635",38975,493,166
1764213880,2025-11-27T03:24:40Z,UBT795,"-0.190492,10.743824",39000,493,166
1764213912,2025-11-27T03:25:12Z,UBT795,"-0.261292,10.760969",38975,491,166
1764213944,2025-11-27T03:25:44Z,UBT795,"-0.332336,10.778251",39000,490,166
1764213976,2025-11-27T03:26:16Z,UBT795,"-0.403015,10.795324",39000,490,166
1764214007,2025-11-27T03:26:47Z,UBT795,"-0.470503,10.81173",39000,491,166
1764214040,2025-11-27T03:27:20Z,UBT795,"-0.543915,10.82954",38975,492,166
1764214073,2025-11-27T03:27:53Z,UBT795,"-0.615417,10.846997",39000,492,166
1764214105,2025-11-27T03:28:25Z,UBT795,"-0.688843,10.864734",38975,493,166
1764214138,2025-11-27T03:28:58Z,UBT795,"-0.761765,10.87963",39000,491,169
1764214171,2025-11-27T03:29:31Z,UBT795,"-0.834549,10.891734",39000,489,170
1764214201,2025-11-27T03:30:01Z,UBT795,"-0.902298,10.902906",39000,489,170
1764214234,2025-11-27T03:30:34Z,UBT795,"-0.978342,10.915485",39000,489,170
1764214266,2025-11-27T03:31:06Z,UBT795,"-1.049101,10.927229",39000,488,170
1764214298,2025-11-27T03:31:38Z,UBT795,"-1.121909,10.939258",39000,487,170
1764214329,2025-11-27T03:32:09Z,UBT795,"-1.189782,10.950433",38975,486,170
1764214361,2025-11-27T03:32:41Z,UBT795,"-1.262283,10.962447",38975,486,170
1764214392,2025-11-27T03:33:12Z,UBT795,"-1.330323,10.973684",38975,487,170
1764214424,2025-11-27T03:33:44Z,UBT795,"-1.401672,10.98549",38975,488,170
1764214456,2025-11-27T03:34:16Z,UBT795,"-1.472633,10.997172",38975,488,170
1764214488,2025-11-27T03:34:48Z,UBT795,"-1.54541,11.009278",38975,488,170
1764214521,2025-11-27T03:35:21Z,UBT795,"-1.617966,11.021242",38975,488,170
1764214552,2025-11-27T03:35:52Z,UBT795,"-1.689148,11.032973",39000,488,170
1764214584,2025-11-27T03:36:24Z,UBT795,"-1.759369,11.044612",38975,488,170
1764214616,2025-11-27T03:36:56Z,UBT795,"-1.831644,11.056556",39000,488,170
1764214649,2025-11-27T03:37:29Z,UBT795,"-1.905258,11.068726",38975,488,170
1764214680,2025-11-27T03:38:00Z,UBT795,"-1.975159,11.080271",39000,489,170
1764214711,2025-11-27T03:38:31Z,UBT795,"-2.043411,11.091551",38975,488,170
1764214743,2025-11-27T03:39:03Z,UBT795,"-2.115967,11.103547",38975,486,170
1764214776,2025-11-27T03:39:36Z,UBT795,"-2.188019,11.115464",38975,484,170
1764214806,2025-11-27T03:40:06Z,UBT795,"-2.255951,11.126777",38975,484,170
1764214837,2025-11-27T03:40:37Z,UBT795,"-2.323702,11.137959",38975,484,170
1764214868,2025-11-27T03:41:08Z,UBT795,"-2.389852,11.148897",38975,484,170
1764214879,2025-11-27T03:41:19Z,UBT795,"-2.402939,11.151076",38975,484,170
1764214925,2025-11-27T03:42:05Z,UBT795,"-2.49353,11.165974",39000,484,170
1764214963,2025-11-27T03:42:43Z,UBT795,"-2.600315,11.183703",39000,485,170
1764215122,2025-11-27T03:45:22Z,UBT795,"-2.957703,11.242878",39000,487,170
1764215169,2025-11-27T03:46:09Z,UBT795,"-3.064161,11.260512",39000,486,170
1764215201,2025-11-27T03:46:41Z,UBT795,"-3.136364,11.272493",39000,486,170
1764215217,2025-11-27T03:46:57Z,UBT795,"-3.168904,11.277844",39000,486,170
1764215354,2025-11-27T03:49:14Z,UBT795,"-3.474518,11.328487",39000,484,170
1764215657,2025-11-27T03:54:17Z,UBT795,"-4.141251,11.459579",39000,485,166
1764215689,2025-11-27T03:54:49Z,UBT795,"-4.212296,11.475871",39000,489,167
1764215721,2025-11-27T03:55:21Z,UBT795,"-4.283752,11.492397",38975,491,166
1764215893,2025-11-27T03:58:13Z,UBT795,"-4.662486,11.5794",38975,488,166
1764215924,2025-11-27T03:58:44Z,UBT795,"-4.7314,11.595325",39000,490,166
1764215934,2025-11-27T03:58:54Z,UBT795,"-4.752274,11.60012",38975,490,166
1764215995,2025-11-27T03:59:55Z,UBT795,"-4.887497,11.63131",38975,490,166
1764216028,2025-11-27T04:00:28Z,UBT795,"-4.961151,11.648208",39000,490,166
1764216048,2025-11-27T04:00:48Z,UBT795,"-5.00592,11.658543",38975,489,166
1764216115,2025-11-27T04:01:55Z,UBT795,"-5.154497,11.698071",39000,489,160
1764216154,2025-11-27T04:02:34Z,UBT795,"-5.236894,11.731457",39000,487,157
1764216186,2025-11-27T04:03:06Z,UBT795,"-5.302579,11.758496",38975,486,157
1764216217,2025-11-27T04:03:37Z,UBT795,"-5.367753,11.785394",39000,486,157
1764216249,2025-11-27T04:04:09Z,UBT795,"-5.43381,11.812575",39000,486,157
1764216281,2025-11-27T04:04:41Z,UBT795,"-5.502009,11.840752",39000,487,157
1764216314,2025-11-27T04:05:14Z,UBT795,"-5.571533,11.869238",39000,491,157
1764216345,2025-11-27T04:05:45Z,UBT795,"-5.636964,11.896394",38975,494,157
1764216379,2025-11-27T04:06:19Z,UBT795,"-5.70884,11.926228",38975,496,157
1764216412,2025-11-27T04:06:52Z,UBT795,"-5.778296,11.95483",39000,495,157
1764216442,2025-11-27T04:07:22Z,UBT795,"-5.843445,11.981709",38975,494,157
